,id,text,created_at,hashtags,user_mentions,urls,user_id,user_name,user_location,user_description,user_followers_count,user_friends_count,user_created_at,user_favourites_count,user_statuses_count,user_profile_image_url,user_profile_background_image_url,is_quote_status,retweet_count,favorite_count,query,mentioned_locations,mentioned_organizations,sentiment,emotion,topic_energy,topic_clean_energy,topic_photovoltaics,topic_gas,topic_nuclear,topic_coal,topic_other
1067,1312907101342056448,"1 billion people live in overcrowded settlements with inadequate housing.

Action is needed now to provide low-inco… https://t.co/AjCYOO5Zb5",2020-10-05 00:07:00,,,"[['https://t.co/AjCYOO5Zb5', 'https://twitter.com/i/web/status/1312907101342056448']]",811229675758505984,António Guterres,,Official Twitter account of Secretary-General of the @UN António Guterres.,1040371,207,2016-12-20 15:20:00,29,2094,http://pbs.twimg.com/profile_images/815358035505905664/snuVhCJS_normal.jpg,http://pbs.twimg.com/profile_images/815358035505905664/snuVhCJS_normal.jpg,False,372,856,coal energy,[],[],negative,sadness,0,0,0,0,0,0,1
1068,1312677085706506240,"Clean energy is good business: It drives more jobs, cleaner air &amp; better health.

As we strive to recover better fr… https://t.co/EPPpb1o2AS",2020-10-04 08:53:00,,,"[['https://t.co/EPPpb1o2AS', 'https://twitter.com/i/web/status/1312677085706506240']]",811229675758505984,António Guterres,,Official Twitter account of Secretary-General of the @UN António Guterres.,1040371,207,2016-12-20 15:20:00,29,2094,http://pbs.twimg.com/profile_images/815358035505905664/snuVhCJS_normal.jpg,http://pbs.twimg.com/profile_images/815358035505905664/snuVhCJS_normal.jpg,False,467,1317,coal energy,[],['air &amp'],positive,joy,1,0,0,0,0,0,0
1069,1312540686751723520,#COVID19 is costing the global economy $375 billion a month. 500 million jobs have been lost since the crisis start… https://t.co/jTtpH5c8lr,2020-10-03 23:51:00,COVID19,,"[['https://t.co/jTtpH5c8lr', 'https://twitter.com/i/web/status/1312540686751723520']]",811229675758505984,António Guterres,,Official Twitter account of Secretary-General of the @UN António Guterres.,1040371,207,2016-12-20 15:20:00,29,2094,http://pbs.twimg.com/profile_images/815358035505905664/snuVhCJS_normal.jpg,http://pbs.twimg.com/profile_images/815358035505905664/snuVhCJS_normal.jpg,False,318,827,coal energy,[],[],negative,fear,0,0,0,0,0,0,1
1070,1312396977817227267,"The signing of the Juba Peace Agreement today signals the dawn of a new era for the people of Sudan.

Ensuring succ… https://t.co/aBR05uFkJD",2020-10-03 14:19:57,,,"[['https://t.co/aBR05uFkJD', 'https://twitter.com/i/web/status/1312396977817227267']]",811229675758505984,António Guterres,,Official Twitter account of Secretary-General of the @UN António Guterres.,1040371,207,2016-12-20 15:20:00,29,2094,http://pbs.twimg.com/profile_images/815358035505905664/snuVhCJS_normal.jpg,http://pbs.twimg.com/profile_images/815358035505905664/snuVhCJS_normal.jpg,False,280,838,coal energy,['Sudan'],['the Juba Peace Agreement'],positive,joy,0,0,0,0,0,0,1
1071,1312218998919004165,"In far too many countries, we continue to see systematic and grave human rights violations; widespread impunity; ha… https://t.co/kSimKEkLLA",2020-10-03 02:32:43,,,"[['https://t.co/kSimKEkLLA', 'https://twitter.com/i/web/status/1312218998919004165']]",811229675758505984,António Guterres,,Official Twitter account of Secretary-General of the @UN António Guterres.,1040371,207,2016-12-20 15:20:00,29,2094,http://pbs.twimg.com/profile_images/815358035505905664/snuVhCJS_normal.jpg,http://pbs.twimg.com/profile_images/815358035505905664/snuVhCJS_normal.jpg,False,428,842,coal energy,[],[],negative,fear,0,0,0,0,0,0,1
1072,1312105211821875200,"The elimination of nuclear weapons is vital to the survival of life on this planet.

Unfortunately, progress has st… https://t.co/Y2SbjZ1lTm",2020-10-02 19:00:34,,,"[['https://t.co/Y2SbjZ1lTm', 'https://twitter.com/i/web/status/1312105211821875200']]",811229675758505984,António Guterres,,Official Twitter account of Secretary-General of the @UN António Guterres.,1040371,207,2016-12-20 15:20:00,29,2094,http://pbs.twimg.com/profile_images/815358035505905664/snuVhCJS_normal.jpg,http://pbs.twimg.com/profile_images/815358035505905664/snuVhCJS_normal.jpg,False,216,571,coal energy,['st…'],[],negative,sadness,0,0,0,0,1,0,0
1073,1312076362782519304,"I wish US President Donald J. Trump and First Lady Melania Trump a full and speedy recovery.

My thoughts are with… https://t.co/ve7guRTdpk",2020-10-02 17:05:56,,,"[['https://t.co/ve7guRTdpk', 'https://twitter.com/i/web/status/1312076362782519304']]",811229675758505984,António Guterres,,Official Twitter account of Secretary-General of the @UN António Guterres.,1040371,207,2016-12-20 15:20:00,29,2094,http://pbs.twimg.com/profile_images/815358035505905664/snuVhCJS_normal.jpg,http://pbs.twimg.com/profile_images/815358035505905664/snuVhCJS_normal.jpg,False,189,869,coal energy,['US'],[],positive,joy,0,0,0,0,0,0,1
1074,1311829500766965761,"On this International Day of Non-violence, I reiterate my call for a global ceasefire.

Making this a reality befor… https://t.co/1R2oUb1GbW",2020-10-02 00:45:00,,,"[['https://t.co/1R2oUb1GbW', 'https://twitter.com/i/web/status/1311829500766965761']]",811229675758505984,António Guterres,,Official Twitter account of Secretary-General of the @UN António Guterres.,1040371,207,2016-12-20 15:20:00,29,2094,http://pbs.twimg.com/profile_images/815358035505905664/snuVhCJS_normal.jpg,http://pbs.twimg.com/profile_images/815358035505905664/snuVhCJS_normal.jpg,False,492,1315,coal energy,[],[],positive,anger,0,0,0,0,0,0,1
1075,1311781685738967040,"#COVID19 has emphasized and exploited the continued denial of women’s rights.

We need to act now, to stop the pand… https://t.co/UEXVIbGzQY",2020-10-01 21:35:00,COVID19,,"[['https://t.co/UEXVIbGzQY', 'https://twitter.com/i/web/status/1311781685738967040']]",811229675758505984,António Guterres,,Official Twitter account of Secretary-General of the @UN António Guterres.,1040371,207,2016-12-20 15:20:00,29,2094,http://pbs.twimg.com/profile_images/815358035505905664/snuVhCJS_normal.jpg,http://pbs.twimg.com/profile_images/815358035505905664/snuVhCJS_normal.jpg,False,224,522,coal energy,[],[],negative,anger,0,0,0,0,0,0,1
1076,1311752744844189696,"I reaffirm my strong support for the people of the Central African Republic, in particular the most vulnerable, the… https://t.co/X0vKa80d4T",2020-10-01 19:40:00,,,"[['https://t.co/X0vKa80d4T', 'https://twitter.com/i/web/status/1311752744844189696']]",811229675758505984,António Guterres,,Official Twitter account of Secretary-General of the @UN António Guterres.,1040371,207,2016-12-20 15:20:00,29,2094,http://pbs.twimg.com/profile_images/815358035505905664/snuVhCJS_normal.jpg,http://pbs.twimg.com/profile_images/815358035505905664/snuVhCJS_normal.jpg,False,192,673,coal energy,[],[],positive,fear,0,0,0,0,0,0,1
1077,1311668486222090240,"In recent times, we have seen around the world a pushback against gender equality and women’s rights.

Now is the t… https://t.co/fzO8R6t3un",2020-10-01 14:05:11,,,"[['https://t.co/fzO8R6t3un', 'https://twitter.com/i/web/status/1311668486222090240']]",811229675758505984,António Guterres,,Official Twitter account of Secretary-General of the @UN António Guterres.,1040371,207,2016-12-20 15:20:00,29,2094,http://pbs.twimg.com/profile_images/815358035505905664/snuVhCJS_normal.jpg,http://pbs.twimg.com/profile_images/815358035505905664/snuVhCJS_normal.jpg,False,225,603,coal energy,[],[],negative,anger,0,0,0,0,0,0,1
1078,1311565259585454081,"The #COVID19 pandemic has had a disproportionate and severe impact on older people around the world.

Once a vaccin… https://t.co/CBeoEgMupQ",2020-10-01 07:15:00,COVID19,,"[['https://t.co/CBeoEgMupQ', 'https://twitter.com/i/web/status/1311565259585454081']]",811229675758505984,António Guterres,,Official Twitter account of Secretary-General of the @UN António Guterres.,1040371,207,2016-12-20 15:20:00,29,2094,http://pbs.twimg.com/profile_images/815358035505905664/snuVhCJS_normal.jpg,http://pbs.twimg.com/profile_images/815358035505905664/snuVhCJS_normal.jpg,False,128,372,coal energy,[],[],negative,fear,0,0,0,0,0,0,1
1079,1311514424516259840,"Deforestation, climate change and the conversion of wilderness for human food production are destroying Earth’s web… https://t.co/4Gl9sCPtAN",2020-10-01 03:53:00,,,"[['https://t.co/4Gl9sCPtAN', 'https://twitter.com/i/web/status/1311514424516259840']]",811229675758505984,António Guterres,,Official Twitter account of Secretary-General of the @UN António Guterres.,1040371,207,2016-12-20 15:20:00,29,2094,http://pbs.twimg.com/profile_images/815358035505905664/snuVhCJS_normal.jpg,http://pbs.twimg.com/profile_images/815358035505905664/snuVhCJS_normal.jpg,False,680,1631,coal energy,[],[],negative,sadness,0,0,0,0,0,0,1
1080,1314928342836162560,Truly alarming that Republican lawmakers are turning a blind eye and not loudly condemning Trump for pressuring Bar… https://t.co/VQyfpwSKeB,2020-10-10 13:58:41,,,"[['https://t.co/VQyfpwSKeB', 'https://twitter.com/i/web/status/1314928342836162560']]",268476335,Steven Greenhouse,New York,"Former New York Times Labor Reporter—Author of ""Beaten Down, Worked Up: The Past, Present & Future of American Labor"" Publication 8/6/19 https://t.co/gDnCthaqSM",50654,334,2011-03-18 21:19:00,4570,51679,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,False,5,16,coal energy,[],"['Trump', 'Bar']",negative,fear,0,0,0,0,0,0,1
1081,1314922632119115776,"With so many Americans struggling to afford childcare &amp; to balance work &amp; caring for their kids, “child care has be… https://t.co/ZsCgo3J8KB",2020-10-10 13:36:00,,,"[['https://t.co/ZsCgo3J8KB', 'https://twitter.com/i/web/status/1314922632119115776']]",268476335,Steven Greenhouse,New York,"Former New York Times Labor Reporter—Author of ""Beaten Down, Worked Up: The Past, Present & Future of American Labor"" Publication 8/6/19 https://t.co/gDnCthaqSM",50654,334,2011-03-18 21:19:00,4570,51679,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,False,5,10,coal energy,[],['childcare &amp'],negative,sadness,0,0,0,0,0,0,1
1082,1314916702912745472,"Cathy Cox, a Democrat who served as Georgia’s secretary of state: “Unfortunately the goal is to intimidate people a… https://t.co/8H0yWHlVui",2020-10-10 13:12:26,,,"[['https://t.co/8H0yWHlVui', 'https://twitter.com/i/web/status/1314916702912745472']]",268476335,Steven Greenhouse,New York,"Former New York Times Labor Reporter—Author of ""Beaten Down, Worked Up: The Past, Present & Future of American Labor"" Publication 8/6/19 https://t.co/gDnCthaqSM",50654,334,2011-03-18 21:19:00,4570,51679,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,False,9,14,coal energy,['Georgia'],[],negative,fear,0,0,0,0,0,0,1
1083,1314916701859991553,The Trump campaign is pushing the boundaries of traditional poll monitoring in ways many say amount to voter intimi… https://t.co/xTtrkls45V,2020-10-10 13:12:26,,,"[['https://t.co/xTtrkls45V', 'https://twitter.com/i/web/status/1314916701859991553']]",268476335,Steven Greenhouse,New York,"Former New York Times Labor Reporter—Author of ""Beaten Down, Worked Up: The Past, Present & Future of American Labor"" Publication 8/6/19 https://t.co/gDnCthaqSM",50654,334,2011-03-18 21:19:00,4570,51679,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,False,10,14,coal energy,[],[],negative,anger,0,0,0,0,0,0,1
1084,1314733133623898112,"Gretchen Whitmer slams Trump—""When a president refuses to condemn hate groups, as Trump did when he told the Proud… https://t.co/o0uVOwbesG",2020-10-10 01:03:00,,,"[['https://t.co/o0uVOwbesG', 'https://twitter.com/i/web/status/1314733133623898112']]",268476335,Steven Greenhouse,New York,"Former New York Times Labor Reporter—Author of ""Beaten Down, Worked Up: The Past, Present & Future of American Labor"" Publication 8/6/19 https://t.co/gDnCthaqSM",50654,334,2011-03-18 21:19:00,4570,51679,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,False,12,27,coal energy,[],"['Trump', 'Proud']",negative,anger,0,0,0,0,0,0,1
1085,1314707892407328768,"Even as millions of worker have lost their jobs during the pandemic, the soaring stock market has delivered huge ga… https://t.co/lIcflOeeix",2020-10-09 23:22:42,,,"[['https://t.co/lIcflOeeix', 'https://twitter.com/i/web/status/1314707892407328768']]",268476335,Steven Greenhouse,New York,"Former New York Times Labor Reporter—Author of ""Beaten Down, Worked Up: The Past, Present & Future of American Labor"" Publication 8/6/19 https://t.co/gDnCthaqSM",50654,334,2011-03-18 21:19:00,4570,51679,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,False,11,16,coal energy,[],[],positive,fear,0,0,0,0,0,0,1
1086,1314661454243655689,@kylegriffin1 So the White House is putting up a maze to see who can avoid the Covid-19 droplets.,2020-10-09 20:18:10,,"[['Kyle Griffin', 32871086]]",,268476335,Steven Greenhouse,New York,"Former New York Times Labor Reporter—Author of ""Beaten Down, Worked Up: The Past, Present & Future of American Labor"" Publication 8/6/19 https://t.co/gDnCthaqSM",50654,334,2011-03-18 21:19:00,4570,51679,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,False,0,8,coal energy,[],['the White House'],negative,fear,0,0,0,0,0,0,1
1087,1314659773590142977,"@kylegriffin1 So this sounds like a very, very  early Easter Egg hunt to find what on the White House lawn? Perhaps… https://t.co/eEIN9yVK8O",2020-10-09 20:11:29,,"[['Kyle Griffin', 32871086]]","[['https://t.co/eEIN9yVK8O', 'https://twitter.com/i/web/status/1314659773590142977']]",268476335,Steven Greenhouse,New York,"Former New York Times Labor Reporter—Author of ""Beaten Down, Worked Up: The Past, Present & Future of American Labor"" Publication 8/6/19 https://t.co/gDnCthaqSM",50654,334,2011-03-18 21:19:00,4570,51679,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,False,0,10,coal energy,[],['White House'],negative,joy,0,0,0,0,0,0,1
1088,1314636964986073089,"In this podcast I interview MIT economist @davidautor about The Future of Labor

Over the past 40 years,""at many le… https://t.co/Ox4mYgDWza",2020-10-09 18:40:51,,"[['David Autor', 2842032503]]","[['https://t.co/Ox4mYgDWza', 'https://twitter.com/i/web/status/1314636964986073089']]",268476335,Steven Greenhouse,New York,"Former New York Times Labor Reporter—Author of ""Beaten Down, Worked Up: The Past, Present & Future of American Labor"" Publication 8/6/19 https://t.co/gDnCthaqSM",50654,334,2011-03-18 21:19:00,4570,51679,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,False,26,80,coal energy,[],"['MIT', 'The Future of Labor']",positive,joy,0,0,0,0,0,0,1
1089,1314604206918074369,"For more than 2months since the $600 unemployment supplement expired, Trump has shown remarkably little concern abo… https://t.co/9HyW3XykU4",2020-10-09 16:30:41,,,"[['https://t.co/9HyW3XykU4', 'https://twitter.com/i/web/status/1314604206918074369']]",268476335,Steven Greenhouse,New York,"Former New York Times Labor Reporter—Author of ""Beaten Down, Worked Up: The Past, Present & Future of American Labor"" Publication 8/6/19 https://t.co/gDnCthaqSM",50654,334,2011-03-18 21:19:00,4570,51679,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,False,5,11,coal energy,[],"['Trump', 'abo']",negative,anger,0,0,0,0,0,0,1
1090,1314592708778893312,"Trump is a walking and talking and squawking advertisement for the 25th Amendment 

""I’m a perfect physical specime… https://t.co/dHHVUAy5gU",2020-10-09 15:45:00,,,"[['https://t.co/dHHVUAy5gU', 'https://twitter.com/i/web/status/1314592708778893312']]",268476335,Steven Greenhouse,New York,"Former New York Times Labor Reporter—Author of ""Beaten Down, Worked Up: The Past, Present & Future of American Labor"" Publication 8/6/19 https://t.co/gDnCthaqSM",50654,334,2011-03-18 21:19:00,4570,51679,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,False,5,14,coal energy,[],['Trump'],negative,anger,0,0,0,0,0,0,1
1091,1314585159514103810,Workers at the first Google contractor to unionize in the U.S.  say their work and jobs are being shipped to Poland… https://t.co/3Q2fz1pwHW,2020-10-09 15:15:00,,,"[['https://t.co/3Q2fz1pwHW', 'https://twitter.com/i/web/status/1314585159514103810']]",268476335,Steven Greenhouse,New York,"Former New York Times Labor Reporter—Author of ""Beaten Down, Worked Up: The Past, Present & Future of American Labor"" Publication 8/6/19 https://t.co/gDnCthaqSM",50654,334,2011-03-18 21:19:00,4570,51679,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,False,98,125,coal energy,"['U.S.', 'Poland']",['Google'],negative,anger,0,0,0,0,0,0,1
1092,1314575393702240256,"""There is no rule that says you get to keep stolen goods &amp; the Barrett &amp; Gorsuch seats represent a theft. If Democr… https://t.co/B3Z5w6avjy",2020-10-09 14:36:12,,,"[['https://t.co/B3Z5w6avjy', 'https://twitter.com/i/web/status/1314575393702240256']]",268476335,Steven Greenhouse,New York,"Former New York Times Labor Reporter—Author of ""Beaten Down, Worked Up: The Past, Present & Future of American Labor"" Publication 8/6/19 https://t.co/gDnCthaqSM",50654,334,2011-03-18 21:19:00,4570,51679,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,False,3,12,coal energy,[],"['goods &amp', 'Barrett &amp', 'Gorsuch']",negative,anger,0,0,0,0,0,0,1
1093,1314575392490033157,".@jbouie on the Court Packing Debate—""If the past 4 years have been a smash &amp; grab, where Trump smashes our institu… https://t.co/dUnyWmCMsV",2020-10-09 14:36:11,,"[['b-boy boooo-eebaisse', 14190948]]","[['https://t.co/dUnyWmCMsV', 'https://twitter.com/i/web/status/1314575392490033157']]",268476335,Steven Greenhouse,New York,"Former New York Times Labor Reporter—Author of ""Beaten Down, Worked Up: The Past, Present & Future of American Labor"" Publication 8/6/19 https://t.co/gDnCthaqSM",50654,334,2011-03-18 21:19:00,4570,51679,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,False,4,9,coal energy,[],"['the Court Packing', 'Trump']",negative,anger,0,0,0,0,0,0,1
1094,1314571032406130690,Trump's OSHA has dismissed or closed without even investigating over half of the complaints that workers brought in… https://t.co/6QtAPyhwxl,2020-10-09 14:18:52,,,"[['https://t.co/6QtAPyhwxl', 'https://twitter.com/i/web/status/1314571032406130690']]",268476335,Steven Greenhouse,New York,"Former New York Times Labor Reporter—Author of ""Beaten Down, Worked Up: The Past, Present & Future of American Labor"" Publication 8/6/19 https://t.co/gDnCthaqSM",50654,334,2011-03-18 21:19:00,4570,51679,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,False,50,42,coal energy,[],"['Trump', 'OSHA']",negative,anger,0,0,0,0,0,0,1
1095,1314365100338405376,"In a big win for the union, Brooklyn Friends School drops its effort to bust (to decertify) its union after teacher… https://t.co/rTn67m8SYk",2020-10-09 00:40:34,,,"[['https://t.co/rTn67m8SYk', 'https://twitter.com/i/web/status/1314365100338405376']]",268476335,Steven Greenhouse,New York,"Former New York Times Labor Reporter—Author of ""Beaten Down, Worked Up: The Past, Present & Future of American Labor"" Publication 8/6/19 https://t.co/gDnCthaqSM",50654,334,2011-03-18 21:19:00,4570,51679,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,False,13,57,coal energy,[],['Brooklyn Friends School'],negative,joy,0,0,0,0,0,0,1
1096,1314359540117377025,THIS IS WHAT STALINS DO -- THIS IS WHAT LATIN AMERICAN DICTATORS DO &gt;&gt;  President Trump Calls for Prosecuting His P… https://t.co/OWh3cGdKOS,2020-10-09 00:18:28,,,"[['https://t.co/OWh3cGdKOS', 'https://twitter.com/i/web/status/1314359540117377025']]",268476335,Steven Greenhouse,New York,"Former New York Times Labor Reporter—Author of ""Beaten Down, Worked Up: The Past, Present & Future of American Labor"" Publication 8/6/19 https://t.co/gDnCthaqSM",50654,334,2011-03-18 21:19:00,4570,51679,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,False,7,21,coal energy,[],[],negative,anger,0,0,0,0,0,0,1
1097,1314356014628691970,The NLRB accuses a Google contractor in Pittsburgh—the first Google contractor where the workers have unionized—of… https://t.co/OzrWUZT42u,2020-10-09 00:04:28,,,"[['https://t.co/OzrWUZT42u', 'https://twitter.com/i/web/status/1314356014628691970']]",268476335,Steven Greenhouse,New York,"Former New York Times Labor Reporter—Author of ""Beaten Down, Worked Up: The Past, Present & Future of American Labor"" Publication 8/6/19 https://t.co/gDnCthaqSM",50654,334,2011-03-18 21:19:00,4570,51679,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,False,4,10,coal energy,['Pittsburgh'],"['NLRB', 'Google', 'Google']",negative,anger,0,0,0,0,0,0,1
1098,1314304174545346577,Remember that nice final question in last night's debate in which a student complained that there is too much polar… https://t.co/GBWrsI48YD,2020-10-08 20:38:28,,,"[['https://t.co/GBWrsI48YD', 'https://twitter.com/i/web/status/1314304174545346577']]",268476335,Steven Greenhouse,New York,"Former New York Times Labor Reporter—Author of ""Beaten Down, Worked Up: The Past, Present & Future of American Labor"" Publication 8/6/19 https://t.co/gDnCthaqSM",50654,334,2011-03-18 21:19:00,4570,51679,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,True,10,16,coal energy,[],[],negative,anger,0,0,0,0,0,0,1
1099,1314302842308636672,"@ZippedGreene17 @kylegriffin1 Nope, Trump said ""Don't be afraid of Covid.""  That means, ""Don't be afraid of Covid.""… https://t.co/PcoJLobiDl",2020-10-08 20:33:10,,"[['The Green Pilot', 1109201857644322817], ['Kyle Griffin', 32871086]]","[['https://t.co/PcoJLobiDl', 'https://twitter.com/i/web/status/1314302842308636672']]",268476335,Steven Greenhouse,New York,"Former New York Times Labor Reporter—Author of ""Beaten Down, Worked Up: The Past, Present & Future of American Labor"" Publication 8/6/19 https://t.co/gDnCthaqSM",50654,334,2011-03-18 21:19:00,4570,51679,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,False,0,0,coal energy,[],['Trump'],negative,fear,0,0,0,0,0,0,1
1100,1314297672161992713,"@kylegriffin1 No, Donald Trump, they're not talking about using the 25th Amendment as a coup to oust you. But they… https://t.co/XV3xWSOfMQ",2020-10-08 20:12:38,,"[['Kyle Griffin', 32871086]]","[['https://t.co/XV3xWSOfMQ', 'https://twitter.com/i/web/status/1314297672161992713']]",268476335,Steven Greenhouse,New York,"Former New York Times Labor Reporter—Author of ""Beaten Down, Worked Up: The Past, Present & Future of American Labor"" Publication 8/6/19 https://t.co/gDnCthaqSM",50654,334,2011-03-18 21:19:00,4570,51679,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,False,59,267,coal energy,[],[],negative,anger,0,0,0,0,0,0,1
1101,1314296145032687616,"@jimtankersley From 1979 to 2018, according to the Congressional Research Service, wages rose by 14.4% for a typica… https://t.co/FvPKaajWDP",2020-10-08 20:06:34,,"[['Jim Tankersley', 133947893]]","[['https://t.co/FvPKaajWDP', 'https://twitter.com/i/web/status/1314296145032687616']]",268476335,Steven Greenhouse,New York,"Former New York Times Labor Reporter—Author of ""Beaten Down, Worked Up: The Past, Present & Future of American Labor"" Publication 8/6/19 https://t.co/gDnCthaqSM",50654,334,2011-03-18 21:19:00,4570,51679,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,False,1,2,coal energy,[],['the Congressional Research Service'],negative,anger,0,0,0,0,0,0,1
1102,1314295858712711169,“Ruling elites convinced one group of distressed workers to blame their troubles on another group of distressed wor… https://t.co/yKzYx5FqTY,2020-10-08 20:05:25,,,"[['https://t.co/yKzYx5FqTY', 'https://twitter.com/i/web/status/1314295858712711169']]",268476335,Steven Greenhouse,New York,"Former New York Times Labor Reporter—Author of ""Beaten Down, Worked Up: The Past, Present & Future of American Labor"" Publication 8/6/19 https://t.co/gDnCthaqSM",50654,334,2011-03-18 21:19:00,4570,51679,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,False,13,20,coal energy,[],[],negative,fear,0,0,0,0,0,0,1
1103,1314286845291835394,"No doubt in my mind that Trump's reckless ""Liberate Michigan"" tweet helped to inspire the 13 right-wing extremists… https://t.co/J9Zivb2MDU",2020-10-08 19:29:36,,,"[['https://t.co/J9Zivb2MDU', 'https://twitter.com/i/web/status/1314286845291835394']]",268476335,Steven Greenhouse,New York,"Former New York Times Labor Reporter—Author of ""Beaten Down, Worked Up: The Past, Present & Future of American Labor"" Publication 8/6/19 https://t.co/gDnCthaqSM",50654,334,2011-03-18 21:19:00,4570,51679,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,False,15,29,coal energy,[],['Trump'],negative,anger,0,0,0,0,0,0,1
1104,1314282559484952578,"Trump's Super-Spreader White House --The coronavirus outbreak has infected ""34 White House staffers and other conta… https://t.co/gkJs4A8DPw",2020-10-08 19:12:35,,,"[['https://t.co/gkJs4A8DPw', 'https://twitter.com/i/web/status/1314282559484952578']]",268476335,Steven Greenhouse,New York,"Former New York Times Labor Reporter—Author of ""Beaten Down, Worked Up: The Past, Present & Future of American Labor"" Publication 8/6/19 https://t.co/gDnCthaqSM",50654,334,2011-03-18 21:19:00,4570,51679,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,False,10,13,coal energy,[],"['Trump', 'Super-Spreader White House', 'White House']",negative,fear,0,0,0,0,0,0,1
1105,1314280148133392384,The Debate Commission's staff members &amp; production team were fearful &amp; called for a virtual debate after seeing so… https://t.co/YWrNzTlPpJ,2020-10-08 19:03:00,,,"[['https://t.co/YWrNzTlPpJ', 'https://twitter.com/i/web/status/1314280148133392384']]",268476335,Steven Greenhouse,New York,"Former New York Times Labor Reporter—Author of ""Beaten Down, Worked Up: The Past, Present & Future of American Labor"" Publication 8/6/19 https://t.co/gDnCthaqSM",50654,334,2011-03-18 21:19:00,4570,51679,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,http://pbs.twimg.com/profile_images/1126473637857460224/jQsoox-l_normal.png,False,7,13,coal energy,[],"[""The Debate Commission's"", '&amp', '&amp']",negative,fear,0,0,0,0,0,0,1
